Provider,inpatient_claim_count,inpatient_total_reimbursement,inpatient_avg_reimbursement,inpatient_unique_beneficiaries,outpatient_claim_count,outpatient_total_reimbursement,outpatient_avg_reimbursement,outpatient_unique_beneficiaries,avg_bene_chronic_count,max_bene_chronic_count,avg_bene_age,death_rate,bene_count,n_unique_diag_codes,n_unique_proc_codes,total_claim_count,ip_claim_ratio,avg_reimbursement_overall,Fraud
PRV56717,1.0,11000.0,11000.0,1.0,7.0,400.0,57.142857142857146,6.0,15.714285714285714,17,69.85714285714286,0.0,7,22.0,1.0,8.0,0.125,1425.0,0
PRV56718,0.0,0.0,0.0,0.0,142.0,32620.0,229.71830985915494,77.0,17.415584415584416,22,72.97402597402598,0.0,77,277.0,0.0,142.0,0.0,229.71830985915494,0
PRV56719,10.0,108000.0,10800.0,10.0,57.0,15600.0,273.6842105263158,50.0,17.68421052631579,22,73.05263157894737,0.0,57,188.0,11.0,67.0,0.14925373134328357,1844.7761194029852,1
PRV56720,2.0,16000.0,8000.0,2.0,10.0,2750.0,275.0,10.0,17.25,21,66.41666666666667,0.0,12,31.0,2.0,12.0,0.16666666666666666,1562.5,0
PRV56721,0.0,0.0,0.0,0.0,202.0,60120.0,297.6237623762376,182.0,17.725274725274726,22,71.82967032967034,0.0,182,361.0,0.0,202.0,0.0,297.6237623762376,0
PRV56722,2.0,17000.0,8500.0,2.0,23.0,7770.0,337.82608695652175,23.0,17.4,22,69.8,0.0,25,67.0,2.0,25.0,0.08,990.8,0
PRV56723,0.0,0.0,0.0,0.0,18.0,2830.0,157.22222222222223,11.0,18.818181818181817,22,73.63636363636364,0.09090909090909091,11,31.0,0.0,18.0,0.0,157.22222222222223,0
PRV56724,6.0,81000.0,13500.0,6.0,20.0,4860.0,243.0,20.0,17.23076923076923,21,73.11538461538461,0.038461538461538464,26,100.0,8.0,26.0,0.23076923076923078,3302.3076923076924,0
PRV56725,0.0,0.0,0.0,0.0,291.0,99310.0,341.27147766323026,132.0,17.598484848484848,22,73.82575757575758,0.0,132,487.0,0.0,291.0,0.0,341.27147766323026,0
PRV56726,3.0,67000.0,22333.333333333332,3.0,13.0,5440.0,418.46153846153845,13.0,17.875,21,70.1875,0.0,16,45.0,2.0,16.0,0.1875,4527.5,0
PRV56728,0.0,0.0,0.0,0.0,42.0,10640.0,253.33333333333334,17.0,18.176470588235293,21,68.47058823529412,0.058823529411764705,17,88.0,0.0,42.0,0.0,253.33333333333334,0
PRV56729,0.0,0.0,0.0,0.0,219.0,70080.0,320.0,179.0,17.608938547486034,22,72.20111731843575,0.00558659217877095,179,369.0,0.0,219.0,0.0,320.0,0
PRV56730,23.0,295700.0,12856.521739130434,21.0,31.0,8250.0,266.1290322580645,30.0,16.941176470588236,22,70.19607843137256,0.0196078431372549,51,200.0,23.0,54.0,0.42592592592592593,5628.7037037037035,1
PRV56731,4.0,104000.0,26000.0,4.0,16.0,5700.0,356.25,16.0,17.85,21,72.0,0.0,20,69.0,4.0,20.0,0.2,5485.0,1
PRV56732,13.0,171100.0,13161.538461538461,11.0,15.0,1820.0,121.33333333333333,15.0,16.884615384615383,22,74.65384615384616,0.0,26,111.0,6.0,28.0,0.4642857142857143,6175.714285714285,1
PRV56733,12.0,79000.0,6583.333333333333,12.0,186.0,44300.0,238.1720430107527,86.0,17.786516853932586,22,73.52808988764045,0.011235955056179775,89,373.0,5.0,198.0,0.06060606060606061,622.7272727272727,0
PRV56734,10.0,107000.0,10700.0,10.0,12.0,2700.0,225.0,12.0,17.772727272727273,22,69.18181818181819,0.0,22,80.0,6.0,22.0,0.45454545454545453,4986.363636363636,0
PRV56735,0.0,0.0,0.0,0.0,412.0,133630.0,324.34466019417476,285.0,17.750877192982458,22,72.92280701754386,0.010526315789473684,285,640.0,0.0,412.0,0.0,324.34466019417476,0
PRV56738,19.0,143000.0,7526.315789473684,19.0,493.0,125680.0,254.9290060851927,295.0,17.433333333333334,22,73.01666666666667,0.013333333333333334,300,759.0,14.0,512.0,0.037109375,524.765625,0
PRV56739,1.0,11000.0,11000.0,1.0,4.0,150.0,37.5,4.0,18.4,22,81.2,0.0,5,19.0,2.0,5.0,0.2,2230.0,0
PRV56740,0.0,0.0,0.0,0.0,45.0,8720.0,193.77777777777777,38.0,17.86842105263158,22,70.23684210526316,0.0,38,100.0,0.0,45.0,0.0,193.77777777777777,0
PRV56741,0.0,0.0,0.0,0.0,25.0,5620.0,224.8,25.0,17.68,22,73.68,0.0,25,52.0,0.0,25.0,0.0,224.8,0
PRV56742,9.0,116000.0,12888.888888888889,9.0,26.0,4750.0,182.69230769230768,25.0,17.09375,22,73.59375,0.0,32,111.0,8.0,35.0,0.2571428571428571,3450.0,0
PRV56743,0.0,0.0,0.0,0.0,393.0,126960.0,323.0534351145038,328.0,17.59451219512195,22,72.60975609756098,0.012195121951219513,328,588.0,0.0,393.0,0.0,323.0534351145038,0
PRV56745,0.0,0.0,0.0,0.0,132.0,27460.0,208.03030303030303,53.0,17.18867924528302,22,76.56603773584905,0.0,53,261.0,0.0,132.0,0.0,208.03030303030303,0
PRV56746,15.0,160000.0,10666.666666666666,15.0,28.0,11030.0,393.92857142857144,27.0,17.071428571428573,20,73.47619047619048,0.0,42,141.0,11.0,43.0,0.3488372093023256,3977.4418604651164,0
PRV56747,1.0,12000.0,12000.0,1.0,15.0,6530.0,435.3333333333333,15.0,16.875,22,76.6875,0.0,16,37.0,1.0,16.0,0.0625,1158.125,0
PRV56748,117.0,1319000.0,11273.504273504273,108.0,346.0,96780.0,279.71098265895955,285.0,17.354570637119114,22,73.31855955678671,0.0,361,792.0,50.0,463.0,0.2526997840172786,3057.840172786177,1
PRV56749,11.0,108000.0,9818.181818181818,10.0,17.0,2210.0,130.0,16.0,17.73076923076923,22,72.76923076923077,0.038461538461538464,26,105.0,11.0,28.0,0.39285714285714285,3936.0714285714284,0
PRV56750,1.0,25000.0,25000.0,1.0,10.0,1350.0,135.0,10.0,17.363636363636363,22,75.81818181818181,0.0,11,31.0,2.0,11.0,0.09090909090909091,2395.4545454545455,0
PRV56751,5.0,66000.0,13200.0,5.0,79.0,20410.0,258.3544303797468,50.0,18.254901960784313,22,72.29411764705883,0.0196078431372549,51,178.0,3.0,84.0,0.05952380952380952,1028.6904761904761,0
PRV56752,1.0,12000.0,12000.0,1.0,24.0,4120.0,171.66666666666666,23.0,18.5,22,77.58333333333333,0.0,24,65.0,2.0,25.0,0.04,644.8,0
PRV56753,9.0,93000.0,10333.333333333334,8.0,15.0,7080.0,472.0,15.0,16.476190476190474,22,77.28571428571429,0.0,21,83.0,6.0,24.0,0.375,4170.0,0
PRV56754,9.0,54000.0,6000.0,6.0,100.0,20050.0,200.5,65.0,17.785714285714285,22,74.31428571428572,0.0,70,238.0,2.0,109.0,0.08256880733944955,679.3577981651376,0
PRV56755,3.0,51000.0,17000.0,3.0,15.0,3160.0,210.66666666666666,14.0,17.941176470588236,22,76.3529411764706,0.0,17,55.0,3.0,18.0,0.16666666666666666,3008.8888888888887,0
PRV56758,0.0,0.0,0.0,0.0,531.0,164890.0,310.52730696798494,347.0,17.95100864553314,22,73.60230547550432,0.002881844380403458,347,741.0,0.0,531.0,0.0,310.52730696798494,0
PRV56759,2.0,27000.0,13500.0,2.0,9.0,1260.0,140.0,9.0,16.545454545454547,21,72.36363636363636,0.0,11,44.0,2.0,11.0,0.18181818181818182,2569.090909090909,0
PRV56760,0.0,0.0,0.0,0.0,643.0,188300.0,292.84603421461895,403.0,17.732009925558312,22,73.56079404466502,0.01240694789081886,403,893.0,0.0,643.0,0.0,292.84603421461895,0
PRV56761,92.0,825000.0,8967.391304347826,83.0,25.0,7220.0,288.8,25.0,16.710280373831775,22,74.99065420560747,0.0,107,372.0,41.0,117.0,0.7863247863247863,7112.991452991453,0
PRV56762,1.0,3000.0,3000.0,1.0,38.0,7710.0,202.89473684210526,34.0,17.4,21,76.82857142857142,0.0,35,86.0,0.0,39.0,0.02564102564102564,274.61538461538464,0
PRV56763,13.0,115000.0,8846.153846153846,12.0,13.0,1490.0,114.61538461538461,13.0,17.16,21,74.08,0.0,25,114.0,13.0,26.0,0.5,4480.384615384615,0
PRV56764,5.0,50000.0,10000.0,5.0,196.0,45680.0,233.0612244897959,134.0,17.58992805755396,22,73.99280575539568,0.007194244604316547,139,366.0,3.0,201.0,0.024875621890547265,476.0199004975124,0
PRV56765,0.0,0.0,0.0,0.0,22.0,5970.0,271.3636363636364,21.0,18.047619047619047,22,73.0,0.0,21,53.0,0.0,22.0,0.0,271.3636363636364,0
PRV56766,2.0,16000.0,8000.0,2.0,27.0,8780.0,325.18518518518516,25.0,18.11111111111111,22,70.62962962962963,0.0,27,66.0,1.0,29.0,0.06896551724137931,854.4827586206897,0
PRV56767,6.0,50000.0,8333.333333333334,6.0,12.0,1570.0,130.83333333333334,12.0,17.444444444444443,22,72.55555555555556,0.0,18,71.0,3.0,18.0,0.3333333333333333,2865.0,0
PRV56768,4.0,17000.0,4250.0,4.0,0.0,0.0,0.0,0.0,17.0,19,75.75,0.0,4,32.0,2.0,4.0,1.0,4250.0,0
PRV56769,4.0,32000.0,8000.0,4.0,19.0,3120.0,164.21052631578948,17.0,17.80952380952381,22,74.42857142857143,0.0,21,87.0,3.0,23.0,0.17391304347826086,1526.9565217391305,0
PRV56771,0.0,0.0,0.0,0.0,2.0,460.0,230.0,2.0,16.5,17,72.0,0.0,2,5.0,0.0,2.0,0.0,230.0,0
PRV56772,5.0,36000.0,7200.0,5.0,65.0,11960.0,184.0,49.0,17.12962962962963,22,74.4074074074074,0.0,54,180.0,5.0,70.0,0.07142857142857142,685.1428571428571,0
PRV56773,7.0,48000.0,6857.142857142857,7.0,36.0,16730.0,464.72222222222223,27.0,17.545454545454547,22,71.36363636363636,0.030303030303030304,33,118.0,1.0,43.0,0.16279069767441862,1505.3488372093022,0
PRV56774,1.0,4000.0,4000.0,1.0,0.0,0.0,0.0,0.0,13.0,13,68.0,0.0,1,9.0,0.0,1.0,1.0,4000.0,0
PRV56775,3.0,28000.0,9333.333333333334,3.0,15.0,6350.0,423.3333333333333,15.0,17.38888888888889,21,70.0,0.05555555555555555,18,61.0,1.0,18.0,0.16666666666666666,1908.3333333333333,0
PRV56777,13.0,109000.0,8384.615384615385,13.0,31.0,4150.0,133.8709677419355,31.0,17.34090909090909,22,75.5909090909091,0.0,44,150.0,8.0,44.0,0.29545454545454547,2571.590909090909,0
PRV56778,15.0,114000.0,7600.0,15.0,23.0,8180.0,355.6521739130435,23.0,17.44736842105263,22,74.21052631578948,0.0,38,138.0,8.0,38.0,0.39473684210526316,3215.2631578947367,0
PRV56780,0.0,0.0,0.0,0.0,7.0,880.0,125.71428571428571,7.0,17.0,21,72.85714285714286,0.0,7,19.0,0.0,7.0,0.0,125.71428571428571,0
PRV56782,0.0,0.0,0.0,0.0,288.0,90010.0,312.53472222222223,109.0,17.495412844036696,22,73.5229357798165,0.009174311926605505,109,458.0,0.0,288.0,0.0,312.53472222222223,0
PRV56783,0.0,0.0,0.0,0.0,85.0,25430.0,299.1764705882353,69.0,17.884057971014492,22,71.5072463768116,0.0,69,162.0,0.0,85.0,0.0,299.1764705882353,0
PRV56784,0.0,0.0,0.0,0.0,19.0,6920.0,364.2105263157895,18.0,18.166666666666668,21,70.88888888888889,0.0,18,52.0,0.0,19.0,0.0,364.2105263157895,0
PRV56788,0.0,0.0,0.0,0.0,177.0,50070.0,282.8813559322034,116.0,17.67241379310345,22,73.11206896551724,0.0,116,300.0,0.0,177.0,0.0,282.8813559322034,0
PRV56789,7.0,48000.0,6857.142857142857,7.0,60.0,15510.0,258.5,46.0,17.591836734693878,21,75.18367346938776,0.0,49,157.0,3.0,67.0,0.1044776119402985,947.9104477611941,0
PRV56790,0.0,0.0,0.0,0.0,91.0,34990.0,384.5054945054945,64.0,17.96875,22,72.40625,0.015625,64,193.0,0.0,91.0,0.0,384.5054945054945,0
PRV56791,0.0,0.0,0.0,0.0,233.0,67030.0,287.6824034334764,162.0,17.85185185185185,22,72.33333333333333,0.0,162,401.0,1.0,233.0,0.0,287.6824034334764,0
PRV56792,0.0,0.0,0.0,0.0,8.0,2460.0,307.5,8.0,16.625,19,72.0,0.0,8,19.0,0.0,8.0,0.0,307.5,0
PRV56793,3.0,44000.0,14666.666666666666,2.0,28.0,12330.0,440.35714285714283,27.0,17.24137931034483,21,70.96551724137932,0.0,29,82.0,2.0,31.0,0.0967741935483871,1817.0967741935483,0
PRV56796,3.0,49000.0,16333.333333333334,3.0,89.0,22490.0,252.69662921348313,84.0,17.229885057471265,22,72.40229885057471,0.0,87,192.0,2.0,92.0,0.03260869565217391,777.0652173913044,0
PRV56797,0.0,0.0,0.0,0.0,5.0,1260.0,252.0,5.0,17.6,19,76.2,0.0,5,6.0,0.0,5.0,0.0,252.0,0
PRV56798,0.0,0.0,0.0,0.0,24.0,10100.0,420.8333333333333,22.0,17.045454545454547,22,75.95454545454545,0.0,22,69.0,0.0,24.0,0.0,420.8333333333333,0
PRV56800,7.0,92000.0,13142.857142857143,6.0,50.0,8830.0,176.6,43.0,17.4375,22,73.72916666666667,0.0,48,159.0,6.0,57.0,0.12280701754385964,1768.9473684210527,0
PRV56801,0.0,0.0,0.0,0.0,25.0,8210.0,328.4,24.0,17.916666666666668,21,74.83333333333333,0.0,24,54.0,0.0,25.0,0.0,328.4,0
PRV56802,13.0,185000.0,14230.76923076923,11.0,0.0,0.0,0.0,0.0,17.363636363636363,20,79.72727272727273,0.0,11,92.0,7.0,13.0,1.0,14230.76923076923,0
PRV56803,8.0,100000.0,12500.0,8.0,787.0,219420.0,278.80559085133416,408.0,17.78125,22,74.06490384615384,0.007211538461538462,416,1015.0,7.0,795.0,0.010062893081761006,401.7861635220126,0
PRV56805,0.0,0.0,0.0,0.0,1.0,70.0,70.0,1.0,20.0,20,73.0,0.0,1,1.0,0.0,1.0,0.0,70.0,0
PRV56807,0.0,0.0,0.0,0.0,91.0,22740.0,249.8901098901099,85.0,17.71764705882353,22,72.96470588235294,0.011764705882352941,85,185.0,0.0,91.0,0.0,249.8901098901099,0
PRV56808,47.0,431000.0,9170.212765957447,47.0,15.0,2610.0,174.0,15.0,17.516129032258064,21,75.20967741935483,0.0,62,242.0,26.0,62.0,0.7580645161290323,6993.709677419355,1
PRV56809,4.0,31000.0,7750.0,4.0,40.0,14270.0,356.75,37.0,17.951219512195124,22,75.02439024390245,0.0,41,118.0,4.0,44.0,0.09090909090909091,1028.8636363636363,0
PRV56810,0.0,0.0,0.0,0.0,14.0,7890.0,563.5714285714286,14.0,18.142857142857142,22,71.35714285714286,0.0,14,42.0,0.0,14.0,0.0,563.5714285714286,0
PRV56811,8.0,91000.0,11375.0,8.0,54.0,15050.0,278.7037037037037,52.0,17.45,22,75.38333333333334,0.0,60,141.0,6.0,62.0,0.12903225806451613,1710.483870967742,0
PRV56813,0.0,0.0,0.0,0.0,106.0,33940.0,320.188679245283,83.0,17.662650602409638,22,68.73493975903614,0.0,83,193.0,0.0,106.0,0.0,320.188679245283,0
PRV56816,0.0,0.0,0.0,0.0,15.0,7040.0,469.3333333333333,15.0,18.133333333333333,22,69.06666666666666,0.0,15,49.0,0.0,15.0,0.0,469.3333333333333,0
PRV56818,4.0,44000.0,11000.0,4.0,16.0,1540.0,96.25,13.0,18.41176470588235,22,76.6470588235294,0.0,17,62.0,8.0,20.0,0.2,2277.0,0
PRV56819,24.0,219000.0,9125.0,22.0,1.0,1900.0,1900.0,1.0,17.043478260869566,21,78.04347826086956,0.0,23,129.0,17.0,25.0,0.96,8836.0,0
PRV56820,0.0,0.0,0.0,0.0,5.0,820.0,164.0,4.0,20.25,22,69.0,0.0,4,10.0,0.0,5.0,0.0,164.0,0
PRV56821,0.0,0.0,0.0,0.0,12.0,3160.0,263.3333333333333,11.0,18.09090909090909,20,69.45454545454545,0.0,11,22.0,0.0,12.0,0.0,263.3333333333333,0
PRV56823,0.0,0.0,0.0,0.0,18.0,6320.0,351.1111111111111,15.0,16.8,21,80.06666666666666,0.0,15,52.0,0.0,18.0,0.0,351.1111111111111,0
PRV56824,0.0,0.0,0.0,0.0,136.0,47540.0,349.55882352941177,125.0,17.344,22,73.824,0.008,125,260.0,0.0,136.0,0.0,349.55882352941177,0
PRV56826,4.0,18000.0,4500.0,4.0,20.0,2870.0,143.5,20.0,17.333333333333332,21,73.625,0.0,24,86.0,2.0,24.0,0.16666666666666666,869.5833333333334,0
PRV56828,0.0,0.0,0.0,0.0,142.0,40510.0,285.28169014084506,131.0,17.740458015267176,22,73.38167938931298,0.015267175572519083,131,253.0,0.0,142.0,0.0,285.28169014084506,0
PRV56829,0.0,0.0,0.0,0.0,193.0,56270.0,291.55440414507774,95.0,17.873684210526317,22,71.7578947368421,0.021052631578947368,95,335.0,0.0,193.0,0.0,291.55440414507774,0
PRV56830,0.0,0.0,0.0,0.0,7.0,6580.0,940.0,7.0,17.142857142857142,19,78.42857142857143,0.0,7,27.0,0.0,7.0,0.0,940.0,0
PRV56831,0.0,0.0,0.0,0.0,5.0,760.0,152.0,5.0,17.0,19,69.8,0.0,5,14.0,0.0,5.0,0.0,152.0,0
PRV56832,0.0,0.0,0.0,0.0,11.0,7520.0,683.6363636363636,11.0,18.363636363636363,22,68.0909090909091,0.0,11,14.0,0.0,11.0,0.0,683.6363636363636,0
PRV56833,0.0,0.0,0.0,0.0,8.0,710.0,88.75,7.0,17.857142857142858,20,72.28571428571429,0.0,7,25.0,0.0,8.0,0.0,88.75,0
PRV56834,1.0,3000.0,3000.0,1.0,15.0,3850.0,256.6666666666667,5.0,18.666666666666668,21,80.33333333333333,0.0,6,38.0,0.0,16.0,0.0625,428.125,0
PRV56835,0.0,0.0,0.0,0.0,103.0,24640.0,239.2233009708738,52.0,17.423076923076923,22,73.9423076923077,0.0,52,186.0,0.0,103.0,0.0,239.2233009708738,0
PRV56836,0.0,0.0,0.0,0.0,3.0,740.0,246.66666666666666,3.0,16.333333333333332,18,72.33333333333333,0.0,3,5.0,0.0,3.0,0.0,246.66666666666666,0
PRV56837,0.0,0.0,0.0,0.0,42.0,17170.0,408.8095238095238,27.0,18.185185185185187,21,75.66666666666667,0.0,27,106.0,0.0,42.0,0.0,408.8095238095238,0
PRV56839,2.0,15000.0,7500.0,2.0,10.0,2870.0,287.0,10.0,18.0,21,74.0,0.0,12,37.0,2.0,12.0,0.16666666666666666,1489.1666666666667,0
PRV56840,0.0,0.0,0.0,0.0,89.0,19090.0,214.4943820224719,33.0,18.03030303030303,22,73.75757575757575,0.030303030303030304,33,175.0,0.0,89.0,0.0,214.4943820224719,0
PRV56843,0.0,0.0,0.0,0.0,2.0,860.0,430.0,2.0,20.5,22,90.5,0.0,2,11.0,0.0,2.0,0.0,430.0,0
PRV56845,0.0,0.0,0.0,0.0,9.0,600.0,66.66666666666667,9.0,16.333333333333332,22,79.77777777777777,0.0,9,23.0,0.0,9.0,0.0,66.66666666666667,0
PRV56846,0.0,0.0,0.0,0.0,21.0,7020.0,334.2857142857143,9.0,18.22222222222222,20,72.88888888888889,0.0,9,52.0,0.0,21.0,0.0,334.2857142857143,0
PRV56850,0.0,0.0,0.0,0.0,17.0,4650.0,273.52941176470586,6.0,17.166666666666668,18,68.33333333333333,0.0,6,39.0,0.0,17.0,0.0,273.52941176470586,0
PRV56851,0.0,0.0,0.0,0.0,20.0,7380.0,369.0,7.0,15.857142857142858,20,77.71428571428571,0.0,7,56.0,0.0,20.0,0.0,369.0,0
PRV56852,0.0,0.0,0.0,0.0,20.0,1960.0,98.0,9.0,19.11111111111111,22,74.0,0.0,9,49.0,0.0,20.0,0.0,98.0,0
PRV56853,0.0,0.0,0.0,0.0,27.0,5340.0,197.77777777777777,6.0,18.333333333333332,21,68.33333333333333,0.0,6,77.0,0.0,27.0,0.0,197.77777777777777,0
PRV56854,0.0,0.0,0.0,0.0,3.0,600.0,200.0,3.0,17.333333333333332,20,73.66666666666667,0.0,3,10.0,0.0,3.0,0.0,200.0,0
PRV56855,0.0,0.0,0.0,0.0,4.0,290.0,72.5,3.0,17.0,19,73.66666666666667,0.0,3,12.0,0.0,4.0,0.0,72.5,0
PRV56856,0.0,0.0,0.0,0.0,90.0,23670.0,263.0,31.0,17.70967741935484,22,73.93548387096774,0.0,31,180.0,0.0,90.0,0.0,263.0,0
PRV56857,0.0,0.0,0.0,0.0,46.0,16480.0,358.2608695652174,20.0,17.85,21,71.65,0.0,20,94.0,0.0,46.0,0.0,358.2608695652174,0
PRV56858,0.0,0.0,0.0,0.0,40.0,7870.0,196.75,23.0,17.608695652173914,22,73.30434782608695,0.0,23,90.0,0.0,40.0,0.0,196.75,0
PRV56860,0.0,0.0,0.0,0.0,3.0,2570.0,856.6666666666666,3.0,19.666666666666668,22,73.33333333333333,0.0,3,10.0,0.0,3.0,0.0,856.6666666666666,0
PRV56861,0.0,0.0,0.0,0.0,31.0,5560.0,179.3548387096774,22.0,18.0,22,72.36363636363636,0.0,22,73.0,0.0,31.0,0.0,179.3548387096774,0
PRV56862,0.0,0.0,0.0,0.0,14.0,2990.0,213.57142857142858,8.0,16.875,22,82.125,0.0,8,30.0,0.0,14.0,0.0,213.57142857142858,0
PRV56863,0.0,0.0,0.0,0.0,52.0,14070.0,270.5769230769231,29.0,18.448275862068964,22,70.48275862068965,0.0,29,103.0,0.0,52.0,0.0,270.5769230769231,0
PRV56864,0.0,0.0,0.0,0.0,24.0,3800.0,158.33333333333334,12.0,17.333333333333332,22,77.25,0.08333333333333333,12,43.0,0.0,24.0,0.0,158.33333333333334,0
PRV56866,0.0,0.0,0.0,0.0,68.0,27180.0,399.70588235294116,23.0,17.47826086956522,21,77.6086956521739,0.0,23,130.0,0.0,68.0,0.0,399.70588235294116,0
PRV56867,0.0,0.0,0.0,0.0,9.0,3430.0,381.1111111111111,8.0,16.375,21,72.75,0.0,8,26.0,0.0,9.0,0.0,381.1111111111111,0
PRV56868,0.0,0.0,0.0,0.0,18.0,7590.0,421.6666666666667,7.0,17.142857142857142,21,69.42857142857143,0.0,7,52.0,0.0,18.0,0.0,421.6666666666667,0
PRV56869,0.0,0.0,0.0,0.0,36.0,11220.0,311.6666666666667,24.0,17.041666666666668,22,75.66666666666667,0.0,24,80.0,0.0,36.0,0.0,311.6666666666667,0
PRV56870,13.0,119000.0,9153.846153846154,13.0,0.0,0.0,0.0,0.0,17.0,20,76.6923076923077,0.0,13,80.0,12.0,13.0,1.0,9153.846153846154,0
PRV56871,0.0,0.0,0.0,0.0,11.0,4350.0,395.45454545454544,11.0,17.545454545454547,22,76.27272727272727,0.0,11,37.0,0.0,11.0,0.0,395.45454545454544,0
PRV56873,1.0,6000.0,6000.0,1.0,1.0,70.0,70.0,1.0,15.0,16,79.5,0.0,2,10.0,0.0,2.0,0.5,3035.0,0
PRV56877,15.0,163000.0,10866.666666666666,11.0,29.0,7410.0,255.51724137931035,25.0,18.147058823529413,22,74.11764705882354,0.0,34,138.0,9.0,44.0,0.3409090909090909,3872.9545454545455,1
PRV56878,0.0,0.0,0.0,0.0,26.0,6660.0,256.15384615384613,8.0,18.5,21,74.75,0.0,8,56.0,0.0,26.0,0.0,256.15384615384613,0
PRV56879,0.0,0.0,0.0,0.0,7.0,8140.0,1162.857142857143,6.0,19.666666666666668,22,69.0,0.0,6,17.0,0.0,7.0,0.0,1162.857142857143,0
PRV56880,0.0,0.0,0.0,0.0,2.0,260.0,130.0,2.0,16.0,17,69.0,0.0,2,9.0,0.0,2.0,0.0,130.0,0
PRV56881,0.0,0.0,0.0,0.0,78.0,17200.0,220.51282051282053,31.0,17.451612903225808,22,71.87096774193549,0.03225806451612903,31,156.0,0.0,78.0,0.0,220.51282051282053,0
PRV56882,0.0,0.0,0.0,0.0,21.0,4050.0,192.85714285714286,10.0,18.4,22,74.9,0.0,10,51.0,0.0,21.0,0.0,192.85714285714286,0
PRV56884,0.0,0.0,0.0,0.0,8.0,1440.0,180.0,8.0,16.375,20,72.875,0.0,8,22.0,0.0,8.0,0.0,180.0,0
PRV56885,9.0,66000.0,7333.333333333333,5.0,1.0,50.0,50.0,1.0,16.666666666666668,21,70.66666666666667,0.0,6,64.0,6.0,10.0,0.9,6605.0,0
PRV56886,0.0,0.0,0.0,0.0,11.0,1360.0,123.63636363636364,3.0,15.666666666666666,17,78.33333333333333,0.0,3,28.0,0.0,11.0,0.0,123.63636363636364,0
PRV56887,0.0,0.0,0.0,0.0,36.0,9120.0,253.33333333333334,11.0,18.818181818181817,21,79.0,0.0,11,74.0,0.0,36.0,0.0,253.33333333333334,0
PRV56888,0.0,0.0,0.0,0.0,10.0,6050.0,605.0,10.0,17.5,21,72.0,0.0,10,34.0,0.0,10.0,0.0,605.0,0
PRV56889,5.0,110000.0,22000.0,5.0,45.0,16550.0,367.77777777777777,27.0,18.06896551724138,22,70.10344827586206,0.034482758620689655,29,129.0,5.0,50.0,0.1,2531.0,0
PRV56890,0.0,0.0,0.0,0.0,12.0,4270.0,355.8333333333333,5.0,18.2,21,82.8,0.0,5,26.0,0.0,12.0,0.0,355.8333333333333,0
PRV56891,0.0,0.0,0.0,0.0,1.0,10.0,10.0,1.0,17.0,17,47.0,0.0,1,2.0,0.0,1.0,0.0,10.0,0
PRV56892,0.0,0.0,0.0,0.0,13.0,3180.0,244.6153846153846,5.0,19.2,22,67.8,0.0,5,30.0,0.0,13.0,0.0,244.6153846153846,0
PRV56893,0.0,0.0,0.0,0.0,7.0,3020.0,431.42857142857144,7.0,17.0,22,80.14285714285714,0.0,7,16.0,0.0,7.0,0.0,431.42857142857144,0
PRV56894,0.0,0.0,0.0,0.0,26.0,4360.0,167.69230769230768,23.0,18.130434782608695,21,74.21739130434783,0.0,23,55.0,0.0,26.0,0.0,167.69230769230768,0
PRV56895,13.0,145000.0,11153.846153846154,13.0,1.0,0.0,0.0,1.0,16.5,20,73.64285714285714,0.07142857142857142,14,81.0,6.0,14.0,0.9285714285714286,10357.142857142857,0
PRV56896,3.0,60000.0,20000.0,3.0,0.0,0.0,0.0,0.0,17.333333333333332,18,65.66666666666667,0.0,3,26.0,4.0,3.0,1.0,20000.0,0
PRV56897,8.0,62000.0,7750.0,8.0,0.0,0.0,0.0,0.0,16.25,18,73.5,0.0,8,58.0,9.0,8.0,1.0,7750.0,0
PRV56900,2.0,19000.0,9500.0,2.0,0.0,0.0,0.0,0.0,16.0,19,84.5,0.0,2,15.0,1.0,2.0,1.0,9500.0,0
PRV56901,0.0,0.0,0.0,0.0,66.0,10190.0,154.3939393939394,48.0,17.729166666666668,22,72.95833333333333,0.0,48,149.0,0.0,66.0,0.0,154.3939393939394,0
PRV56902,1.0,4000.0,4000.0,1.0,0.0,0.0,0.0,0.0,18.0,18,81.0,0.0,1,9.0,0.0,1.0,1.0,4000.0,0
PRV56903,2.0,57000.0,28500.0,2.0,0.0,0.0,0.0,0.0,14.0,15,67.0,0.0,2,18.0,4.0,2.0,1.0,28500.0,0
PRV56904,4.0,28000.0,7000.0,4.0,0.0,0.0,0.0,0.0,16.25,18,69.75,0.0,4,32.0,3.0,4.0,1.0,7000.0,0
PRV56905,0.0,0.0,0.0,0.0,15.0,6080.0,405.3333333333333,13.0,16.76923076923077,22,73.3076923076923,0.0,13,46.0,0.0,15.0,0.0,405.3333333333333,0
PRV56906,6.0,51000.0,8500.0,6.0,1.0,1100.0,1100.0,1.0,15.857142857142858,20,65.0,0.0,7,47.0,4.0,7.0,0.8571428571428571,7442.857142857143,0
PRV56907,0.0,0.0,0.0,0.0,15.0,5820.0,388.0,15.0,18.2,22,72.93333333333334,0.0,15,25.0,0.0,15.0,0.0,388.0,0
PRV56908,1.0,5000.0,5000.0,1.0,1.0,60.0,60.0,1.0,19.5,21,68.5,0.0,2,10.0,0.0,2.0,0.5,2530.0,0
